name_auction	link	serial_number	hours_used	sold_price	sold_date	country
2005 VOLVO L25BP	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9968087&LP=MAT	L25BV1751413	4.284	15.000	8-5-2014 4:58:00	Netherlands
2005 VOLVO L25BP	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9968069&LP=MAT	L25BV1751111	5.487	14.000	8-5-2014 4:58:00	Netherlands
2005 VOLVO L25BP	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10264071&LP=MAT	L25BV1751011	3.470	14.000	25-9-2014 5:47:00	Netherlands
2005 VOLVO L25BP	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10102889&LP=MAT	L25BV1751146	4.594	13.000	3-7-2014 9:07:00	Netherlands
2005 VOLVO L25BP	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10102913&LP=MAT	L25BV1751018	3.735	13.000	3-7-2014 9:07:00	Netherlands
2005 VOLVO L25BP	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10264121&LP=MAT	L25BV1751170	4.791	13.500	25-9-2014 5:47:00	Netherlands
2005 VOLVO L25BP	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10264133&LP=MAT	L25BV1751171		13.500	25-9-2014 5:47:00	Netherlands
2005 VOLVO L25BP	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10264141&LP=MAT	L25BV1751312	4.909	13.500	25-9-2014 5:47:00	Netherlands
2005 VOLVO L25BP	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10264147&LP=MAT	L25BV1751118		13.500	25-9-2014 6:03:00	Netherlands
2005 VOLVO L25BP	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10264103&LP=MAT	L25BV1751253	4.133	13.500	25-9-2014 5:47:00	Netherlands
2005 VOLVO L25BP	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10102897&LP=MAT	L25BV1751056	4.610	12.500	3-7-2014 9:07:00	Netherlands
2005 VOLVO L25BP	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10102887&LP=MAT	L25BV1751208	4.277	12.500	3-7-2014 9:07:00	Netherlands
2005 VOLVO L25BP	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10264157&LP=MAT	L25BV1751091	5.790	13.000	25-9-2014 6:03:00	Netherlands
2005 VOLVO L25BP	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10264159&LP=MAT	L25BV1750670	3.336	13.000	25-9-2014 6:03:00	Netherlands
2005 VOLVO L25BP	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10264097&LP=MAT	L25BV1751415	3.861	13.000	25-9-2014 5:47:00	Netherlands
2005 VOLVO L25BP	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10102895&LP=MAT	L25BV1751089	6.017	12.000	3-7-2014 9:07:00	Netherlands
2005 VOLVO L25BP	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10264109&LP=MAT	L25BV1751123	4.150	12.000	25-9-2014 5:47:00	Netherlands
2004 VOLVO L25BP	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9821365&LP=MAT	L25BV1751566	4.759	18.000	27-2-2014 4:32:00	Netherlands
2004 VOLVO L25BP	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9494573&LP=MAT	L25BV1750655	6.184	15.500	26-9-2013 4:30:00	Netherlands
2004 VOLVO L25BP	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9494575&LP=MAT	L25BV1750659	6.952	15.500	26-9-2013 4:41:00	Netherlands
2004 VOLVO L25BP	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9494581&LP=MAT	L25BV1750578	7.163	15.500	26-9-2013 4:41:00	Netherlands
2004 VOLVO L25BP	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9968089&LP=MAT	L25BV1750679	3.279	13.500	8-5-2014 4:58:00	Netherlands
2004 VOLVO L25BP	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9968093&LP=MAT	L25BV1750918	6.509	13.500	8-5-2014 4:58:00	Netherlands
2004 VOLVO L25BP	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9821367&LP=MAT	L25BV1750604	5.869	13.500	27-2-2014 4:32:00	Netherlands
2004 VOLVO L25BP	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9968099&LP=MAT	L25BV1750687	7.665	13.000	8-5-2014 4:58:00	Netherlands
2004 VOLVO L25BP	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10264161&LP=MAT	L25BV1750658		13.000	25-9-2014 6:03:00	Netherlands
2004 VOLVO L25BP	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10102917&LP=MAT	L25BV1750666	6.452	11.500	3-7-2014 9:07:00	Netherlands
2003 VOLVO L25BP	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9494589&LP=MAT	L25BV1750129	5.091	15.500	26-9-2013 4:41:00	Netherlands
2003 VOLVO L25BP	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9968107&LP=MAT	L25BV1750152	7.186	13.000	8-5-2014 4:58:00	Netherlands
2003 VOLVO L25BP	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9821369&LP=MAT	L25BV1750283	6.642	13.000	27-2-2014 4:32:00	Netherlands
2003 VOLVO L25BP	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10264163&LP=MAT	L25BV1750284	5.396	12.000	25-9-2014 6:03:00	Netherlands
VOLVO L30	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9821363&LP=MAT	L30DV1800660	3.662	14.500	27-2-2014 4:32:00	Netherlands
2011 VOLVO L30B	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10263945&LP=MAT	VCE0L30BV01857459	4.028	12.000	25-9-2014 5:26:00	Netherlands
2005 VOLVO L30B	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9117475&LP=MAT	L30BV1853783	6.318	16.000	21-3-2013 5:40:00	Netherlands
2005 VOLVO L30B	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10102827&LP=MAT	L30BV1854051	7.726	13.500	3-7-2014 9:07:00	Netherlands
2006 VOLVO L30BZ	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10263947&LP=MAT	L30BV1854598	4.887	14.500	25-9-2014 5:26:00	Netherlands
2002 VOLVO L30BZ	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9821361&LP=MAT	L30BD1803669	5.379	14.500	27-2-2014 4:32:00	Netherlands
2002 VOLVO L30BZ	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10102853&LP=MAT	L30BD1803764		13.500	3-7-2014 9:07:00	Netherlands
2002 VOLVO L30BZ	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9494537&LP=MAT	L30BD1803668	5.266	13.500	26-9-2013 4:24:00	Netherlands
2002 VOLVO L30BZ	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10263983&LP=MAT	L30BD1803759	8.560	12.500	25-9-2014 5:47:00	Netherlands
2002 VOLVO L30BZ	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10102847&LP=MAT	L30BD1803757	8.706	10.500	3-7-2014 9:07:00	Netherlands
2002 VOLVO L30BZ	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10263985&LP=MAT	L30BD1803755	32.767	10.500	25-9-2014 5:47:00	Netherlands
2002 VOLVO L30BZ	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10263991&LP=MAT	L30BD1803758	7.489	10.500	25-9-2014 5:47:00	Netherlands
2002 VOLVO L30BZ	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10263999&LP=MAT	L30BD1803665	8.429	10.500	25-9-2014 5:47:00	Netherlands
2002 VOLVO L30BZ	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10264011&LP=MAT	L30BD1803726		10.500	25-9-2014 5:47:00	Netherlands
2002 VOLVO L30BZ	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10264021&LP=MAT	L30BD1803672	8.645	10.500	25-9-2014 5:47:00	Netherlands
2001 VOLVO L30BZ	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10102865&LP=MAT	L30BD1803180	2.776	12.000	3-7-2014 9:07:00	Netherlands
2001 VOLVO L30BZ	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9494539&LP=MAT	L30BD1803032		11.000	26-9-2013 4:24:00	Netherlands
2001 VOLVO L30BZ	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9494541&LP=MAT	L30BD1802956	6.264	11.000	26-9-2013 4:24:00	Netherlands
2001 VOLVO L30BZ	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10264027&LP=MAT	L30BD1802883		11.000	25-9-2014 5:47:00	Netherlands
2001 VOLVO L30BZ	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10264031&LP=MAT	L30BD1803006	9.351	11.000	25-9-2014 5:47:00	Netherlands
2000 VOLVO L30BZ	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9117499&LP=MAT	L30BD1802461		12.500	21-3-2013 5:40:00	Netherlands
2000 VOLVO L30BZ	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10102883&LP=MAT	L30BD1802656		11.000	3-7-2014 9:07:00	Netherlands
2000 VOLVO L30BZ	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9494545&LP=MAT	L30BD1802342	7.978	11.000	26-9-2013 4:24:00	Netherlands
2000 VOLVO L30BZ	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9494549&LP=MAT	L30BD1802337	4.417	11.000	26-9-2013 4:24:00	Netherlands
VOLVO L30BZ	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9494535&LP=MAT	L30BD1803754	10.414	13.500	26-9-2013 4:24:00	Netherlands
2010 VOLVO L30BZX	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9115279&LP=MAT	VCE0L30BC01857105		17.000	21-3-2013 5:40:00	Netherlands
2010 VOLVO L30BZX	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9967893&LP=MAT	VCE0L30BK01857134		14.500	8-5-2014 4:56:00	Netherlands
2007 VOLVO L30BZX	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9117473&LP=MAT	VCEOL30BC01855290		14.500	21-3-2013 5:40:00	Netherlands
2006 VOLVO L30BZX	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10263955&LP=MAT	L30BV1854141	5.578	14.000	25-9-2014 5:26:00	Netherlands
2006 VOLVO L30BZX	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9967899&LP=MAT	L30BV1854138		12.500	8-5-2014 4:56:00	Netherlands
2006 VOLVO L30BZX	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10263961&LP=MAT	L30BV1854452		12.500	25-9-2014 5:47:00	Netherlands
2005 VOLVO L30BZX	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9494517&LP=MAT	L30BV1854043		14.500	26-9-2013 4:24:00	Netherlands
2005 VOLVO L30BZX	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10263973&LP=MAT	L30BV1854044	7.491	12.500	25-9-2014 5:47:00	Netherlands
2004 VOLVO L30BZX	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9494519&LP=MAT	L30BV1853140	7.911	14.500	26-9-2013 4:24:00	Netherlands
2004 VOLVO L30BZX	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9494521&LP=MAT	L30BV1853390	8.392	14.500	26-9-2013 4:24:00	Netherlands
2004 VOLVO L30BZX	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9494529&LP=MAT	L30BV1853201		14.500	26-9-2013 4:24:00	Netherlands
2004 VOLVO L30BZX	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10102839&LP=MAT	L30BV1853418	5.508	13.500	3-7-2014 9:07:00	Netherlands
2004 VOLVO L30BZX	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9117479&LP=MAT	L30BV1853145		14.000	21-3-2013 5:40:00	Netherlands
2004 VOLVO L30BZX	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9967905&LP=MAT	L30BV1853127		12.500	8-5-2014 4:56:00	Netherlands
2004 VOLVO L30BZX	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10102835&LP=MAT	L30BV1853210	8.001	11.500	3-7-2014 9:07:00	Netherlands
2003 VOLVO L30BZX	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9967915&LP=MAT	L30BD1852697		12.500	8-5-2014 4:56:00	Netherlands
2003 VOLVO L30BZX	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9967927&LP=MAT	L30BD1852689	4.687	12.500	8-5-2014 4:56:00	Netherlands
2002 VOLVO L30BZX	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9967935&LP=MAT	L30BD1803761		11.500	8-5-2014 4:56:00	Netherlands
2002 VOLVO L30BZX	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10102845&LP=MAT	L30BD1803713	7.206	10.500	3-7-2014 9:07:00	Netherlands
2001 VOLVO L30BZX	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9967959&LP=MAT	L30BD1802999		11.500	8-5-2014 4:56:00	Netherlands
2001 VOLVO L30BZX	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9967989&LP=MAT	L30BD1802864		11.500	8-5-2014 4:56:00	Netherlands
2002 VOLVO L30Z	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9117495&LP=MAT	L30BD1803611	7.346	12.500	21-3-2013 5:40:00	Netherlands
2000 VOLVO L30Z	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10264043&LP=MAT	L30D1801949		11.000	25-9-2014 5:47:00	Netherlands
1999 VOLVO L30Z	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9303875&LP=MAT	L30D1800655		13.500	13-6-2013 4:42:00	Netherlands
1999 VOLVO L30Z	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10264047&LP=MAT	L30D1801168	5.550	11.000	25-9-2014 5:47:00	Netherlands
2008 VOLVO L35BZ	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10263913&LP=MAT	CE0L35BH01866059	5.980	17.500	25-9-2014 5:26:00	Netherlands
2006 VOLVO L35BZ	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10102241&LP=MAT	L35BV1863788	5.298	17.000	3-7-2014 9:05:00	Netherlands
2006 VOLVO L35BZ	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10102367&LP=MAT	L35BV1863785	4.813	15.000	3-7-2014 9:05:00	Netherlands
2004 VOLVO L35BZ	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9967859&LP=MAT	L35BV1863031		13.000	8-5-2014 4:56:00	Netherlands
2002 VOLVO L35BZ	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9967871&LP=MAT	L35BD1862516		13.000	8-5-2014 4:56:00	Netherlands
2002 VOLVO L35BZ	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10263939&LP=MAT	L35BD1862535	4.392	12.000	25-9-2014 5:26:00	Netherlands
2001 VOLVO L35BZ	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10102819&LP=MAT	L35BD1862345	7.905	10.500	3-7-2014 9:05:00	Netherlands
1998 VOLVO L45TP	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9494513&LP=MAT	L45D1950077		11.000	26-9-2013 4:24:00	Netherlands
1994 VOLVO L50B	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9303739&LP=MAT	L50BP9450	15.768	17.500	13-6-2013 4:22:00	Netherlands
1993 VOLVO L70	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10263389&LP=MAT	XL70V9654X	15.036	14.000	25-9-2014 5:09:00	Netherlands
1988 VOLVO L70	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9115091&LP=MAT	L70V7251	18.532	10.000	21-3-2013 5:04:00	Netherlands
1988 VOLVO L90	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10102073&LP=MAT	L90V8384		13.500	3-7-2014 9:04:00	Netherlands
1991 VOLVO L120	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10102071&LP=MAT	7941		18.000	3-7-2014 9:04:00	Netherlands
1996 VOLVO L180C	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9494373&LP=MAT	L180CV2497	32.767	17.000	26-9-2013 4:16:00	Netherlands
2011 VOLVO SD25D	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10096531&LP=MAT	VCE00S25J0S226115	3	13.000	3-7-2014 9:49:00	Netherlands
2011 VOLVO SD25D	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10096547&LP=MAT	VCE00S25E0S226009	3	13.000	3-7-2014 9:49:00	Netherlands
2006 WEIDEMANN T5625	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9114075&LP=MAT	20368377	1.543	17.000	21-3-2013 3:51:00	Netherlands
2001 WERKLUST WG35D	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9303665&LP=MAT	16835002		14.500	13-6-2013 4:17:00	Netherlands
2001 WIRTGEN W500	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9308315&LP=MAT	0605110024051216	7.104	17.500	13-6-2013 9:48:00	Netherlands
1997 WIRTGEN W500	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9499795&LP=MAT	0605070010370776	3.456	18.000	26-9-2013 14:28:00	Netherlands
2001 YANMAR B50	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9308091&LP=MAT	65870B	5.894	10.500	13-6-2013 8:20:00	Netherlands
2000 YANMAR B50	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9308095&LP=MAT	65827B	7.497	10.500	13-6-2013 8:20:00	Netherlands
YANMAR B50	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10105187&LP=MAT	66072B	6.329	10.500	3-7-2014 9:34:00	Netherlands
2001 YANMAR B50-2B	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266392&LP=MAT	65964B	5.946	10.500	25-9-2014 9:10:00	Netherlands
2000 YANMAR B50-2B	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9821783&LP=MAT		7.181	11.000	27-2-2014 9:28:00	Netherlands
1999 YANMAR B50-2B	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266398&LP=MAT	65310	5.821	10.500	25-9-2014 9:10:00	Netherlands
2000 YANMAR B50V	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9123881&LP=MAT	65818	6.582	10.000	21-3-2013 11:38:00	Netherlands
1997 YANMAR C120R	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9493677&LP=MAT	00508C	5.763	17.500	26-9-2013 4:01:00	Netherlands
2006 YANMAR SV100	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266360&LP=MAT	00729B	5.466	19.500	25-9-2014 8:36:00	Netherlands
2006 YANMAR VIO25	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9967955&LP=MAT	CG1A611558	3.180	10.000	8-5-2014 8:46:00	Netherlands
2005 YANMAR VIO30	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266152&LP=MAT	DD41A41172	3.606	10.000	25-9-2014 9:32:00	Netherlands
2007 YANMAR VIO35	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266108&LP=MAT	AYRVIO35K7E200568	3.056	11.000	25-9-2014 9:32:00	Netherlands
2006 YANMAR VIO35	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266116&LP=MAT	DE2B600887	3.443	11.000	25-9-2014 9:32:00	Netherlands
2006 YANMAR VIO35	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266986&LP=MAT	DE2B610130	2.366	10.000	26-9-2014 4:20:00	Netherlands
2007 YANMAR VIO45	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266086&LP=MAT	AYRVIO45E7A203339	3.717	12.000	25-9-2014 9:32:00	Netherlands
2006 YANMAR VIO45	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9821869&LP=MAT			12.000	27-2-2014 9:29:00	Netherlands
2006 YANMAR VIO45	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10094587&LP=MAT	EA2B606398	4.549	12.000	3-7-2014 9:43:00	Netherlands
2006 YANMAR VIO45	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10094607&LP=MAT	EA2B602130	4.816	12.000	3-7-2014 9:43:00	Netherlands
2006 YANMAR VIO45	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10094603&LP=MAT	EA2B600383	4.793	11.500	3-7-2014 9:43:00	Netherlands
2006 YANMAR VIO45	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266094&LP=MAT	EA2B505508	4.378	12.000	25-9-2014 9:32:00	Netherlands
2005 YANMAR VIO45	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266090&LP=MAT	EA2B606399	3.954	13.000	25-9-2014 9:32:00	Netherlands
2005 YANMAR VIO45	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9123915&LP=MAT	EA1A500682	4.985	11.500	21-3-2013 11:57:00	Netherlands
2005 YANMAR VIO45	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266100&LP=MAT	EA1A503554	4.862	10.500	25-9-2014 9:32:00	Netherlands
2004 YANMAR VIO45	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9967985&LP=MAT	EA41A38538	5.406	12.500	8-5-2014 9:02:00	Netherlands
2004 YANMAR VIO45	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10094621&LP=MAT	EA41A37697	4.816	12.000	3-7-2014 9:43:00	Netherlands
2004 YANMAR VIO45	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10094625&LP=MAT	EA41A38916	5.288	12.000	3-7-2014 9:43:00	Netherlands
2004 YANMAR VIO45	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9498315&LP=MAT	AYRV1045L7A201832	4.166	12.000	26-9-2013 14:14:00	Netherlands
2004 YANMAR VIO45	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9967987&LP=MAT	EA41A37653	6.097	10.000	8-5-2014 9:02:00	Netherlands
2003 YANMAR VIO45	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10094637&LP=MAT	EA31A34382		12.000	3-7-2014 9:43:00	Netherlands
2003 YANMAR VIO45	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10094629&LP=MAT	EA31A34378	5.835	10.500	3-7-2014 9:43:00	Netherlands
2001 YANMAR VIO45	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10094647&LP=MAT	21200	4.696	10.000	3-7-2014 9:43:00	Netherlands
YANMAR VIO45	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9821877&LP=MAT	EA31A31103	6.818	10.500	27-2-2014 9:29:00	Netherlands
2008 YANMAR VIO55	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266104&LP=MAT	AYRVIO55L7A208942	4.083	15.000	25-9-2014 8:58:00	Netherlands
2007 YANMAR VIO55	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9821709&LP=MAT		3.426	16.000	27-2-2014 9:25:00	Netherlands
2007 YANMAR VIO55	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10105129&LP=MAT	0939	3.857	16.000	3-7-2014 9:31:00	Netherlands
2007 YANMAR VIO55	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266106&LP=MAT	AYRVIO55K7A206469	4.533	15.000	25-9-2014 8:58:00	Netherlands
2007 YANMAR VIO55	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10105131&LP=MAT	FA2B612449		13.500	3-7-2014 9:31:00	Netherlands
2007 YANMAR VIO55	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266110&LP=MAT	AYRVIO55J7A205078	4.549	14.000	25-9-2014 8:58:00	Netherlands
2007 YANMAR VIO55	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9494831&LP=MAT	AYRVIO55P7A207720	2.175	12.000	26-9-2013 14:12:00	Netherlands
2006 YANMAR VIO55	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266114&LP=MAT	FA2B606462	3.990	13.500	25-9-2014 8:58:00	Netherlands
2006 YANMAR VIO55	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266122&LP=MAT	FA2B602590	5.132	13.500	25-9-2014 8:58:00	Netherlands
2006 YANMAR VIO55	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266118&LP=MAT	FA2B607923	4.057	12.000	25-9-2014 8:58:00	Netherlands
2006 YANMAR VIO55	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266126&LP=MAT	FA2B600180	6.098	10.500	25-9-2014 8:58:00	Netherlands
2005 YANMAR VIO55	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9494845&LP=MAT	FA2B602126	5.270	12.000	26-9-2013 14:12:00	Netherlands
2005 YANMAR VIO55	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9494857&LP=MAT	FA41A40882	5.985	11.000	26-9-2013 14:12:00	Netherlands
2004 YANMAR VIO55	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9967551&LP=MAT	FA41A37015	6.931	12.000	8-5-2014 8:41:00	Netherlands
2004 YANMAR VIO55	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266130&LP=MAT	FA41A39975	5.211	10.500	25-9-2014 8:58:00	Netherlands
2004 YANMAR VIO55	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266132&LP=MAT	FA41A36999	5.360	10.500	25-9-2014 8:58:00	Netherlands
2004 YANMAR VIO55	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266138&LP=MAT	FA31A35968	5.892	10.500	25-9-2014 8:58:00	Netherlands
2004 YANMAR VIO55	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266140&LP=MAT	FA41A37003	6.360	10.500	25-9-2014 8:58:00	Netherlands
2002 YANMAR VIO55	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9967553&LP=MAT	21128	5.316	12.000	8-5-2014 8:41:00	Netherlands
2002 YANMAR VIO55	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10266142&LP=MAT	21316	7.331	11.000	25-9-2014 9:10:00	Netherlands
2002 YANMAR VIO70	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9967547&LP=MAT	06071B	4.496	12.500	8-5-2014 8:41:00	Netherlands
2002 YANMAR VIO70	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9307975&LP=MAT	06070	5.492	12.500	13-6-2013 8:05:00	Netherlands
2002 YANMAR VIO70	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9307981&LP=MAT	06048B	5.941	12.000	13-6-2013 8:05:00	Netherlands
2002 YANMAR VIO70	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10105171&LP=MAT	06044B	6.087	11.000	3-7-2014 9:34:00	Netherlands
2001 YANMAR VIO70	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=9123751&LP=MAT	05900B	4.484	11.000	21-3-2013 11:38:00	Netherlands
1997 YANMAR VIO70	http://www.marketbook.nl/listingsdetail/detail.aspx?OHID=10105183&LP=MAT	01103B	2.659	13.500	3-7-2014 9:34:00	Netherlands
